YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202401,186937,1157567,5,1.37,"N","DOBSON",36.4196,-80.7236,3625176,8043416
202401,186937,1157372,2,3.67,"NE","AYERSVILLE",36.5233,-79.9916,3631398,7959496
202401,186937,1157372,3,3.29,"NE","AYERSVILLE",36.5177,-79.9938,3631062,7959628
202401,186937,1157372,4,3.01,"NE","AYERSVILLE",36.5144,-79.9966,3630864,7959796
202401,186937,1157372,5,3.35,"NE","AYERSVILLE",36.5177,-79.9919,3631062,7959514
202401,186937,1157372,6,3.71,"NE","AYERSVILLE",36.5228,-79.9896,3631368,7959376
202401,186937,1157372,7,3.9,"W","PRICE",36.5353,-79.9899,3632118,7959394
202401,186937,1157372,8,3.85,"W","PRICE",36.5389,-79.9885,3632334,7959310
202401,186937,1157374,1,2.76,"N","BAKERS XRDS",36.4094,-79.8278,3624564,7949668
202401,186937,1157374,2,3.27,"NNW","BAKERS XRDS",36.4143,-79.8404,3624858,7950424
202401,186937,1157374,3,3.41,"NNW","BAKERS XRDS",36.4165,-79.8405,3624990,7950430
202401,186937,1157374,4,2.88,"N","BAKERS XRDS",36.4113,-79.8274,3624678,7949644
202401,186937,1157374,5,3.57,"WNW","WENTWORTH",36.4221,-79.8281,3625326,7949686
202401,186937,1157374,6,3.47,"WNW","WENTWORTH",36.422,-79.8261,3625320,7949566
202401,186937,1157374,7,2.88,"N","BAKERS XRDS",36.4115,-79.8247,3624690,7949482
202401,186937,1157376,1,.61,"NE","ARARAT",36.405,-80.561,3624300,8033660
202401,186937,1157376,2,1.04,"N","ARARAT",36.415,-80.569,3624900,8034140
202401,186937,1157376,3,1.01,"N","ARARAT",36.4146,-80.5699,3624876,8034194
202401,186937,1157376,4,.55,"NE","ARARAT",36.405,-80.5623,3624300,8033738
202401,186937,1157376,5,.5,"ENE","ARARAT",36.402,-80.5613,3624120,8033678
202401,186937,1157376,6,.81,"ESE","ARARAT",36.3959,-80.5564,3623754,8033384
202401,186937,1157376,7,.8,"ESE","ARARAT",36.3971,-80.556,3623826,8033360
202401,186937,1157376,8,.57,"ENE","ARARAT",36.4025,-80.5602,3624150,8033612
202401,186937,1157380,1,1.14,"E","MT AIRY",36.5027,-80.5997,3630162,8035982
202401,186937,1157380,2,1.09,"E","MT AIRY",36.5022,-80.6005,3630132,8036030
202401,186937,1157380,3,1.08,"ENE","MT AIRY",36.5039,-80.6012,3630234,8036072
202401,186937,1157380,4,1.16,"ENE","MT AIRY",36.5071,-80.6011,3630426,8036066
202401,186937,1157380,5,1.19,"ENE","MT AIRY",36.5066,-80.6002,3630396,8036012
202401,186937,1157387,1,2.45,"E","GLADE VLY",36.4848,-81.0063,3629088,81378
202401,186937,1157387,2,2.43,"E","GLADE VLY",36.4846,-81.0066,3629076,81396
202401,186937,1157387,3,2.48,"NNE","CHERRY LANE",36.4839,-81.0054,3629034,81324
202401,186937,1157387,4,2.51,"NNE","CHERRY LANE",36.4842,-81.0049,3629052,81294
202401,186937,1157387,5,2.55,"ENE","GLADE VLY",36.4876,-81.005,3629256,81300
202401,186937,1157387,6,2.54,"ENE","GLADE VLY",36.4876,-81.0053,3629256,81318
202401,186937,1157387,7,2.49,"NNE","CHERRY LANE",36.4841,-81.0054,3629046,81324
202401,186937,1157414,1,1.09,"SSE","REIDSVILLE",36.3556,-79.6618,3621336,7939708
202401,186937,1157414,2,1.1,"SSE","REIDSVILLE",36.3556,-79.6616,3621336,7939696
202401,186937,1157414,3,1.12,"SSE","REIDSVILLE",36.3553,-79.6614,3621318,7939684
202401,186937,1157414,4,1.12,"SSE","REIDSVILLE",36.3553,-79.6617,3621318,7939702
202401,186937,1157415,1,1.63,"NW","DANBURY",36.4338,-80.2439,3626028,8014634
202401,186937,1157415,2,1.78,"NW","DANBURY",36.435,-80.246,3626100,8014760
202401,186937,1157415,3,1.78,"NW","DANBURY",36.4357,-80.2453,3626142,8014718
202401,186937,1157415,4,1.67,"NW","DANBURY",36.4347,-80.2439,3626082,8014634
202401,186937,1157416,1,2.07,"SW","ELKIN MUNI ARPT",36.2565,-80.8031,3615390,8048186
202401,186937,1157416,2,2.04,"SW","ELKIN MUNI ARPT",36.2571,-80.8031,3615426,8048186
202401,186937,1157416,3,2.01,"SW","ELKIN MUNI ARPT",36.2568,-80.8019,3615408,8048114
202401,186937,1157416,4,2.04,"SW","ELKIN MUNI ARPT",36.2564,-80.8019,3615384,8048114
202401,186937,1157417,1,2.76,"N","SILOAM",36.3195,-80.5777,3619170,8034662
202401,186937,1157417,2,2.7,"N","SILOAM",36.3188,-80.5761,3619128,8034566
202401,186937,1157417,3,2.64,"N","SILOAM",36.3179,-80.576,3619074,8034560
202401,186937,1157417,4,2.65,"N","SILOAM",36.3181,-80.5752,3619086,8034512
202401,186937,1157417,5,2.72,"N","SILOAM",36.3191,-80.5759,3619146,8034554
202401,186937,1157417,6,2.76,"N","SILOAM",36.3197,-80.5766,3619182,8034596
202401,186937,1157417,7,2.78,"N","SILOAM",36.3198,-80.5776,3619188,8034656
202401,186937,1157554,1,.79,"E","YADKINVILLE",36.1321,-80.6561,367926,8039366
202401,186937,1157554,2,.77,"E","YADKINVILLE",36.1284,-80.6563,367704,8039378
202401,186937,1157554,3,.82,"ESE","YADKINVILLE",36.1258,-80.6563,367548,8039378
202401,186937,1157554,4,.84,"ESE","YADKINVILLE",36.1259,-80.6558,367554,8039348
202401,186937,1157554,5,.81,"E","YADKINVILLE",36.1291,-80.6556,367746,8039336
202401,186937,1157554,6,.82,"E","YADKINVILLE",36.1322,-80.6556,367932,8039336
202401,186937,1157558,1,2.73,"NNW","CENTER",36.1846,-80.7438,3611076,8044628
